id,surgery,age,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,surgical_lesion
670.0,no,adult,38.1,112.0,24.0,cold,reduced,bright_red,more_3_sec,depressed,absent,moderate,slight,more_1_liter,5.0,absent,distend_small,60.0,7.5,cloudy,2.6,no
305.0,yes,adult,39.0,64.0,36.0,cool,normal,pale_cyanotic,less_3_sec,mild_pain,hypomotile,none,slight,less_1_liter,7.0,absent,distend_large,40.0,7.0,serosanguious,2.0,yes
1168.0,yes,adult,38.1,44.0,18.0,warm,normal,normal_pink,less_3_sec,alert,hypomotile,slight,slight,none,3.0,absent,distend_large,39.0,7.5,cloudy,2.2,no
0.0,no,adult,38.3,42.0,10.0,normal,normal,normal_pink,less_3_sec,alert,hypermotile,none,None,None,4.5,None,None,38.0,61.0,None,3.0,no
549.0,yes,adult,37.3,96.0,18.0,normal,reduced,dark_cyanotic,more_3_sec,depressed,absent,slight,None,more_1_liter,5.0,None,distend_small,69.0,8.9,serosanguious,6.0,yes
1062.0,yes,adult,37.7,96.0,30.0,cool,reduced,pale_cyanotic,less_3_sec,extreme_pain,absent,severe,significant,none,4.0,absent,distend_large,66.0,7.5,serosanguious,3.4,yes
1167.0,yes,adult,38.0,120.0,60.0,cold,reduced,bright_red,more_3_sec,depressed,absent,severe,none,more_1_liter,2.0,None,distend_small,68.0,75.0,cloudy,1.0,yes
454.0,no,adult,38.1,92.0,28.0,cool,reduced,bright_red,less_3_sec,depressed,absent,slight,none,none,7.0,decreased,firm,40.0,6.8,cloudy,2.6,no
199.0,yes,adult,37.8,96.0,30.0,cold,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,severe,none,none,2.0,decreased,None,68.0,64.0,serosanguious,2.0,yes
0.0,no,adult,39.1,72.0,52.0,warm,None,bright_pink,less_3_sec,depressed,hypermotile,slight,none,none,4.5,absent,distend_small,50.0,7.8,None,3.0,yes
97.0,yes,adult,37.7,76.0,20.0,cool,reduced,pale_cyanotic,3,extreme_pain,hypomotile,moderate,significant,none,3.0,absent,distend_large,53.0,6.5,serosanguious,3.9,yes
0.0,yes,adult,38.5,66.0,24.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,slight,none,4.5,absent,distend_large,40.0,6.7,clear,3.0,yes
767.0,yes,adult,37.6,42.0,40.0,normal,normal,pale_pink,less_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,4.0,absent,distend_small,41.0,6.6,cloudy,4.1,yes
391.0,yes,adult,38.1,66.0,12.0,cool,reduced,bright_red,less_3_sec,severe_pain,hypomotile,none,slight,none,3.0,increased,distend_small,54.0,7.5,serosanguious,2.6,yes
960.0,no,adult,37.5,52.0,16.0,cool,normal,bright_pink,less_3_sec,alert,hypermotile,slight,none,more_1_liter,5.5,normal,normal,57.0,8.1,cloudy,7.2,no
1137.0,yes,adult,39.1,164.0,48.0,cool,reduced,dark_cyanotic,more_3_sec,extreme_pain,hypomotile,moderate,slight,less_1_liter,6.5,None,distend_small,65.0,7.8,serosanguious,4.5,yes
390.0,yes,adult,38.5,164.0,36.0,cold,reduced,dark_cyanotic,less_3_sec,depressed,absent,slight,slight,none,4.0,absent,distend_large,60.0,6.1,serosanguious,3.2,yes
552.0,yes,adult,38.2,100.0,51.0,cool,reduced,pale_cyanotic,more_3_sec,severe_pain,absent,moderate,slight,more_1_liter,2.0,None,distend_large,57.0,69.0,serosanguious,2.0,no
0.0,yes,adult,38.2,72.0,28.0,None,None,None,None,severe_pain,None,None,none,none,4.5,None,distend_large,35.0,58.0,cloudy,1.0,yes
596.0,no,adult,37.2,108.0,12.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,moderate,none,more_1_liter,6.0,decreased,distend_small,52.0,8.2,serosanguious,2.0,yes
918.0,yes,adult,37.1,96.0,48.0,cold,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,moderate,slight,more_1_liter,2.0,absent,distend_small,60.0,89.0,serosanguious,2.0,yes
0.0,no,adult,37.5,52.0,12.0,normal,normal,normal_pink,less_3_sec,depressed,hypomotile,slight,slight,none,4.5,decreased,distend_large,36.0,61.0,clear,1.0,no
36.0,yes,adult,37.2,68.0,12.0,normal,normal,pale_pink,less_3_sec,mild_pain,absent,moderate,slight,more_1_liter,7.0,absent,distend_large,49.0,7.0,cloudy,2.6,yes
1141.0,yes,adult,39.1,84.0,36.0,None,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,none,7.0,absent,distend_small,40.0,7.5,serosanguious,5.3,yes
740.0,yes,adult,38.0,86.0,24.0,None,reduced,pale_pink,less_3_sec,None,hypomotile,moderate,None,more_1_liter,2.0,None,distend_large,55.0,65.0,cloudy,1.0,no
216.0,no,adult,38.4,48.0,16.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypermotile,none,none,less_1_liter,7.5,normal,normal,47.0,7.0,cloudy,4.4,no
716.0,yes,adult,38.6,68.0,14.0,cold,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,significant,none,3.0,absent,distend_small,50.0,7.5,serosanguious,3.6,yes
469.0,yes,adult,39.2,112.0,16.0,cool,reduced,bright_red,less_3_sec,depressed,hypomotile,slight,slight,more_1_liter,5.0,absent,distend_small,50.0,7.0,cloudy,2.9,no
1048.0,no,adult,38.0,42.0,12.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,5.5,normal,firm,37.0,7.2,cloudy,1.3,no
462.0,yes,adult,37.3,88.0,24.0,cool,reduced,dark_cyanotic,less_3_sec,mild_pain,absent,none,None,more_1_liter,1.0,absent,distend_small,66.0,6.0,serosanguious,3.4,yes
852.0,no,adult,38.5,54.0,40.0,normal,normal,bright_pink,less_3_sec,alert,hypermotile,none,slight,less_1_liter,7.0,normal,normal,44.0,7.5,cloudy,1.3,no
222.0,yes,adult,39.3,100.0,51.0,cool,reduced,dark_cyanotic,more_3_sec,depressed,absent,moderate,none,none,2.0,absent,distend_small,66.0,13.0,serosanguious,2.0,yes
0.0,yes,adult,38.6,42.0,34.0,warm,normal,pale_cyanotic,None,depressed,hypomotile,none,None,None,4.5,normal,None,48.0,7.2,None,3.0,yes
57.0,yes,adult,38.1,52.0,96.0,cool,reduced,bright_red,less_3_sec,mild_pain,hypomotile,moderate,slight,none,4.4,increased,distend_large,43.0,6.1,cloudy,3.6,yes
1003.0,yes,adult,37.8,96.0,24.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,None,more_1_liter,5.5,decreased,None,48.0,7.2,serosanguious,4.7,yes
41.0,yes,adult,37.8,52.0,24.0,normal,reduced,pale_pink,less_3_sec,severe_pain,absent,none,slight,more_1_liter,5.7,normal,None,48.0,7.2,clear,3.7,yes
132.0,yes,adult,37.8,96.0,48.0,cool,reduced,bright_red,more_3_sec,extreme_pain,hypomotile,moderate,significant,more_1_liter,4.5,absent,distend_small,53.0,6.5,serosanguious,2.0,yes
174.0,yes,adult,38.9,40.0,24.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,5.3,decreased,distend_small,36.0,6.0,clear,5.4,yes
0.0,yes,adult,38.1,40.0,36.0,normal,increased,bright_pink,less_3_sec,depressed,normal,None,None,None,4.5,None,None,48.0,7.5,None,3.0,yes
612.0,yes,adult,37.5,84.0,36.0,normal,reduced,pale_pink,less_3_sec,severe_pain,absent,moderate,slight,more_1_liter,2.0,absent,distend_small,52.0,75.0,serosanguious,2.0,yes
934.0,yes,adult,38.2,60.0,40.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,none,7.0,decreased,distend_large,35.0,6.5,clear,5.0,yes
712.0,yes,adult,38.3,112.0,14.0,cool,normal,bright_red,less_3_sec,depressed,absent,slight,slight,more_1_liter,7.0,normal,distend_small,57.0,8.1,serosanguious,4.5,yes
1193.0,no,adult,38.1,54.0,24.0,normal,None,bright_red,more_3_sec,mild_pain,hypermotile,moderate,slight,more_1_liter,4.0,increased,other,36.0,5.7,clear,3.9,yes
0.0,no,adult,38.2,72.0,28.0,cool,reduced,normal_pink,less_3_sec,extreme_pain,hypomotile,moderate,none,none,4.5,absent,distend_large,38.0,6.5,None,3.0,yes
709.0,no,adult,37.2,108.0,40.0,cool,reduced,dark_cyanotic,less_3_sec,mild_pain,None,none,slight,more_1_liter,2.0,None,distend_small,53.0,51.0,serosanguious,2.0,no
771.0,yes,adult,38.3,66.0,12.0,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,none,3.0,decreased,distend_small,44.0,6.0,serosanguious,3.6,yes
793.0,no,adult,38.3,56.0,40.0,None,None,None,less_3_sec,None,hypomotile,None,slight,None,7.2,None,None,47.0,7.2,clear,2.6,no
397.0,yes,adult,37.8,48.0,12.0,cool,normal,pale_cyanotic,less_3_sec,mild_pain,normal,slight,slight,more_1_liter,2.0,decreased,firm,50.0,7.0,serosanguious,5.0,yes
1075.0,no,adult,38.3,52.0,18.0,cold,normal,bright_red,more_3_sec,depressed,absent,none,slight,more_1_liter,5.0,normal,distend_large,48.0,7.2,cloudy,3.2,no
697.0,yes,adult,38.2,48.0,32.0,normal,None,bright_pink,less_3_sec,alert,hypomotile,none,slight,none,3.0,decreased,other,47.0,7.5,cloudy,2.6,yes
0.0,no,adult,38.8,48.0,40.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,severe,slight,None,4.5,None,distend_large,41.0,65.0,None,3.0,yes
800.0,no,adult,38.5,48.0,16.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,slight,less_1_liter,7.0,None,None,36.0,60.0,clear,2.0,yes
1031.0,no,adult,40.0,80.0,36.0,cool,normal,bright_red,more_3_sec,mild_pain,hypomotile,none,slight,none,7.0,normal,None,44.0,7.5,serosanguious,4.5,yes
1232.0,yes,young,37.5,84.0,40.0,normal,reduced,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,none,3.0,increased,firm,40.0,5.9,cloudy,7.0,yes
490.0,yes,adult,39.3,100.0,51.0,cold,absent,dark_cyanotic,less_3_sec,depressed,absent,none,none,less_1_liter,2.0,None,distend_small,68.0,13.0,serosanguious,2.0,yes
281.0,yes,adult,38.2,64.0,40.0,cool,normal,bright_red,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,2.0,decreased,distend_large,41.0,6.6,cloudy,2.0,yes
404.0,no,adult,38.3,48.0,12.0,cool,normal,pale_cyanotic,less_3_sec,depressed,absent,slight,None,more_1_liter,1.5,None,firm,49.0,6.0,clear,2.6,no
990.0,yes,adult,39.1,60.0,18.0,normal,normal,bright_red,more_3_sec,mild_pain,hypomotile,none,slight,none,7.0,decreased,None,50.0,7.5,cloudy,1.0,yes
188.0,no,adult,38.2,60.0,28.0,cool,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,none,7.0,decreased,firm,42.0,6.6,cloudy,2.0,no
260.0,no,adult,37.8,66.0,28.0,warm,normal,bright_red,more_3_sec,severe_pain,hypomotile,none,slight,more_1_liter,4.5,absent,distend_large,54.0,8.6,clear,2.6,no
820.0,yes,adult,37.8,60.0,12.0,cool,normal,pale_pink,less_3_sec,None,absent,moderate,none,more_1_liter,2.0,None,None,51.0,65.0,serosanguious,2.0,yes
502.0,no,adult,38.6,88.0,28.0,warm,normal,pale_pink,less_3_sec,mild_pain,hypermotile,moderate,slight,less_1_liter,7.0,decreased,None,37.0,6.6,cloudy,3.2,yes
213.0,yes,adult,39.3,164.0,30.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,hypomotile,moderate,slight,less_1_liter,4.0,absent,distend_small,75.0,7.0,serosanguious,4.1,yes
334.0,yes,adult,39.6,104.0,36.0,normal,reduced,dark_cyanotic,more_3_sec,severe_pain,absent,moderate,None,more_1_liter,5.0,decreased,None,59.0,7.5,cloudy,2.6,yes
835.0,yes,adult,39.9,96.0,24.0,cool,reduced,None,None,extreme_pain,absent,moderate,none,more_1_liter,6.0,absent,distend_large,45.0,7.5,serosanguious,2.3,yes
1071.0,no,adult,38.6,40.0,16.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypermotile,none,slight,more_1_liter,2.0,increased,other,36.0,61.0,clear,2.0,no
491.0,yes,adult,38.0,40.0,26.0,normal,normal,normal_pink,less_3_sec,depressed,hypermotile,slight,slight,none,7.0,normal,distend_large,45.0,5.9,cloudy,1.3,yes
0.0,yes,adult,38.0,44.0,12.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,none,4.5,absent,distend_large,42.0,65.0,None,3.0,yes
441.0,no,adult,36.1,88.0,32.0,cool,reduced,pale_cyanotic,less_3_sec,depressed,absent,slight,slight,more_1_liter,1.0,None,distend_small,50.0,55.0,serosanguious,2.0,yes
782.0,yes,adult,39.2,114.0,30.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,moderate,slight,more_1_liter,6.5,absent,distend_large,60.0,8.1,serosanguious,4.1,yes
531.0,no,adult,38.5,48.0,16.0,normal,normal,normal_pink,less_3_sec,alert,hypermotile,none,significant,more_1_liter,2.0,normal,None,34.0,64.0,clear,1.0,no
0.0,no,adult,38.1,56.0,20.0,warm,normal,bright_pink,less_3_sec,alert,hypomotile,none,none,none,4.5,None,None,46.0,70.0,None,3.0,no
357.0,yes,adult,37.2,108.0,30.0,None,reduced,pale_pink,less_3_sec,depressed,absent,slight,slight,more_1_liter,5.3,None,distend_small,40.0,8.6,serosanguious,4.3,yes
1159.0,yes,adult,37.3,75.0,30.0,cold,reduced,pale_cyanotic,more_3_sec,severe_pain,absent,moderate,none,more_1_liter,5.0,absent,distend_small,48.0,7.2,serosanguious,3.2,yes
336.0,no,adult,38.2,52.0,12.0,normal,normal,pale_pink,more_3_sec,mild_pain,hypomotile,moderate,none,more_1_liter,5.2,absent,distend_large,48.0,7.5,cloudy,3.3,yes
70.0,no,adult,38.1,108.0,48.0,cold,reduced,pale_pink,less_3_sec,extreme_pain,absent,moderate,none,none,2.0,decreased,distend_large,52.0,6.0,serosanguious,2.0,yes
0.0,yes,adult,39.3,64.0,90.0,warm,reduced,normal_pink,less_3_sec,None,hypomotile,none,none,less_1_liter,6.5,normal,distend_large,39.0,6.7,None,3.0,yes
356.0,no,adult,38.1,60.0,16.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,6.5,normal,None,42.0,7.2,clear,8.0,no
636.0,yes,adult,37.1,84.0,40.0,cool,reduced,dark_cyanotic,less_3_sec,extreme_pain,absent,severe,none,less_1_liter,2.0,absent,distend_large,75.0,81.0,clear,2.0,no
523.0,yes,adult,37.8,78.0,20.0,cool,reduced,pale_pink,less_3_sec,None,absent,slight,slight,more_1_liter,2.0,None,None,37.0,66.0,None,2.0,yes
567.0,yes,adult,38.3,52.0,16.0,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,none,2.0,absent,None,68.0,64.0,serosanguious,2.0,yes
0.0,yes,adult,37.9,60.0,15.0,cool,None,pale_cyanotic,more_3_sec,extreme_pain,absent,severe,slight,less_1_liter,4.5,absent,distend_large,65.0,7.5,None,3.0,yes
1022.0,yes,adult,37.5,66.0,12.0,cool,normal,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,6.6,absent,distend_large,38.0,6.7,clear,1.0,yes
692.0,no,adult,37.7,84.0,20.0,cool,reduced,pale_pink,less_3_sec,severe_pain,absent,moderate,None,more_1_liter,6.0,None,None,52.0,6.0,serosanguious,3.9,yes
577.0,yes,young,37.1,84.0,36.0,cool,reduced,pale_pink,more_3_sec,depressed,hypomotile,moderate,slight,none,4.0,absent,distend_large,47.0,6.1,serosanguious,4.3,yes
474.0,yes,adult,37.8,52.0,24.0,normal,reduced,pale_pink,less_3_sec,severe_pain,absent,none,slight,more_1_liter,5.7,increased,None,48.0,6.6,clear,3.7,yes
1234.0,yes,adult,38.1,54.0,36.0,normal,normal,pale_pink,less_3_sec,mild_pain,absent,none,slight,none,3.0,None,distend_small,45.0,6.0,clear,3.6,yes
0.0,no,adult,37.3,104.0,35.0,None,None,dark_cyanotic,more_3_sec,None,None,None,None,None,4.5,None,None,74.0,7.4,None,3.0,no
704.0,yes,adult,38.0,129.0,30.0,normal,reduced,pale_pink,less_3_sec,depressed,absent,moderate,slight,less_1_liter,2.0,None,None,64.0,82.0,serosanguious,2.0,no
1217.0,yes,adult,38.5,66.0,20.0,cool,normal,dark_cyanotic,more_3_sec,extreme_pain,hypomotile,moderate,none,more_1_liter,1.5,normal,normal,64.0,7.5,serosanguious,3.2,yes
0.0,yes,adult,38.3,44.0,21.0,cool,normal,bright_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,none,4.5,normal,distend_large,44.0,6.5,cloudy,4.4,yes
912.0,yes,adult,38.2,86.0,18.0,warm,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,severe,slight,more_1_liter,4.5,absent,distend_large,57.0,8.6,clear,2.6,yes
1103.0,yes,adult,38.3,48.0,28.0,None,normal,normal_pink,less_3_sec,alert,hypomotile,moderate,none,more_1_liter,5.3,absent,normal,39.0,6.6,cloudy,3.3,yes
144.0,no,adult,38.1,76.0,24.0,cool,reduced,bright_pink,less_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,6.5,absent,normal,73.0,8.1,clear,3.6,yes
703.0,yes,adult,37.2,68.0,16.0,cool,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,significant,none,7.0,decreased,distend_large,48.0,8.6,serosanguious,6.3,yes
778.0,yes,adult,38.6,52.0,20.0,normal,normal,bright_red,less_3_sec,depressed,hypomotile,none,none,more_1_liter,5.0,normal,distend_small,47.0,7.0,cloudy,2.8,no
538.0,no,adult,40.3,114.0,36.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,hypomotile,moderate,slight,none,7.0,decreased,distend_large,57.0,6.2,serosanguious,3.2,yes
1073.0,yes,adult,38.7,108.0,42.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,hypomotile,moderate,none,none,7.0,decreased,normal,45.0,7.2,cloudy,2.7,yes
5.0,no,adult,38.1,56.0,32.0,normal,normal,bright_pink,less_3_sec,depressed,hypomotile,none,none,more_1_liter,5.0,decreased,firm,49.0,8.0,cloudy,2.8,no
902.0,yes,adult,37.8,66.0,12.0,cool,reduced,pale_pink,less_3_sec,severe_pain,hypomotile,none,slight,none,3.0,absent,normal,36.0,6.6,clear,3.0,yes
14.0,yes,adult,38.0,124.0,88.0,cool,reduced,bright_red,less_3_sec,depressed,hypomotile,none,slight,more_1_liter,7.0,None,None,39.0,13.0,serosanguious,6.6,yes
0.0,no,adult,38.9,44.0,14.0,cool,normal,normal_pink,less_3_sec,depressed,hypomotile,slight,None,None,4.5,None,other,33.0,64.0,None,3.0,no
849.0,yes,adult,37.3,36.0,16.0,None,reduced,normal_pink,less_3_sec,depressed,hypomotile,slight,significant,none,2.0,decreased,distend_large,37.0,75.0,serosanguious,1.0,no
275.0,no,young,40.3,114.0,36.0,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,severe,slight,none,7.0,absent,distend_large,57.0,8.1,cloudy,2.3,yes
0.0,no,adult,38.6,46.0,28.0,normal,normal,bright_pink,less_3_sec,alert,hypomotile,slight,none,none,4.5,None,other,49.0,9.1,clear,1.6,no
899.0,no,adult,38.6,48.0,16.0,normal,normal,pale_pink,less_3_sec,alert,hypomotile,slight,slight,more_1_liter,5.0,normal,None,42.0,6.6,clear,5.0,no
427.0,yes,adult,37.5,48.0,16.0,normal,normal,normal_pink,less_3_sec,mild_pain,absent,moderate,slight,more_1_liter,5.0,decreased,distend_large,45.0,7.5,cloudy,2.0,yes
534.0,yes,adult,37.1,80.0,36.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,slight,slight,more_1_liter,2.0,decreased,distend_large,65.0,82.0,serosanguious,2.0,no
816.0,yes,adult,38.3,88.0,12.0,cool,reduced,pale_pink,less_3_sec,mild_pain,absent,none,slight,less_1_liter,6.2,decreased,distend_large,45.0,6.4,clear,2.6,yes
867.0,no,adult,37.5,48.0,16.0,normal,normal,pale_pink,less_3_sec,alert,hypermotile,slight,slight,more_1_liter,7.0,None,other,41.0,8.6,cloudy,5.3,no
171.0,yes,adult,38.2,96.0,48.0,cold,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,moderate,slight,more_1_liter,5.3,absent,distend_small,55.0,8.1,clear,2.2,yes
672.0,yes,adult,37.5,72.0,30.0,cold,reduced,bright_red,more_3_sec,extreme_pain,hypomotile,moderate,none,more_1_liter,2.0,normal,distend_large,52.0,75.0,serosanguious,2.0,yes
354.0,yes,adult,39.3,88.0,51.0,cold,absent,dark_cyanotic,less_3_sec,mild_pain,absent,none,none,more_1_liter,2.0,None,distend_small,66.0,13.0,serosanguious,2.0,yes
100.0,yes,adult,39.4,104.0,30.0,cool,reduced,dark_cyanotic,more_3_sec,mild_pain,hypomotile,moderate,none,more_1_liter,5.5,absent,distend_large,65.0,75.0,serosanguious,2.6,yes
212.0,no,adult,38.6,48.0,28.0,normal,normal,normal_pink,less_3_sec,alert,normal,slight,slight,more_1_liter,5.0,normal,firm,49.0,7.5,cloudy,6.0,no
21.0,yes,adult,37.5,96.0,24.0,cool,reduced,dark_cyanotic,more_3_sec,severe_pain,absent,moderate,slight,more_1_liter,2.0,None,distend_small,66.0,65.0,serosanguious,2.0,yes
0.0,no,adult,39.4,110.0,35.0,cold,reduced,dark_cyanotic,None,None,hypomotile,moderate,None,None,4.5,None,None,55.0,8.7,None,3.0,no
385.0,yes,adult,37.5,48.0,16.0,normal,normal,None,less_3_sec,alert,normal,none,slight,more_1_liter,5.5,None,None,36.0,56.0,cloudy,3.4,no
0.0,no,adult,38.2,104.0,24.0,cold,reduced,pale_pink,more_3_sec,severe_pain,absent,moderate,None,more_1_liter,4.5,None,other,73.0,8.4,None,3.0,yes
603.0,no,adult,40.3,114.0,36.0,cool,reduced,normal_pink,less_3_sec,depressed,hypomotile,moderate,slight,none,7.0,decreased,distend_large,63.0,8.1,serosanguious,4.5,yes
528.0,yes,young,38.1,84.0,36.0,cool,reduced,bright_red,less_3_sec,depressed,hypomotile,slight,none,more_1_liter,7.2,absent,distend_large,57.0,8.0,serosanguious,4.3,yes
1078.0,yes,adult,38.9,60.0,30.0,cool,reduced,bright_red,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,6.5,absent,distend_small,47.0,6.5,cloudy,2.7,yes
108.0,yes,adult,38.9,96.0,24.0,cool,reduced,dark_cyanotic,more_3_sec,depressed,hypomotile,slight,slight,more_1_liter,7.5,decreased,distend_small,69.0,13.0,serosanguious,6.5,yes
621.0,yes,young,39.1,164.0,84.0,cold,normal,dark_cyanotic,more_3_sec,depressed,absent,severe,none,less_1_liter,5.0,decreased,None,48.0,7.2,serosanguious,5.3,yes
238.0,yes,adult,37.8,88.0,36.0,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,none,less_1_liter,2.0,absent,None,39.0,62.0,serosanguious,2.0,yes
459.0,yes,adult,39.6,88.0,51.0,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,moderate,slight,more_1_liter,4.5,absent,distend_small,73.0,6.6,serosanguious,2.6,no
763.0,yes,adult,38.8,44.0,12.0,cool,reduced,pale_pink,less_3_sec,mild_pain,absent,moderate,slight,more_1_liter,4.4,absent,distend_small,40.0,67.0,cloudy,2.0,yes
0.0,yes,adult,37.6,68.0,32.0,cool,None,pale_pink,less_3_sec,severe_pain,normal,severe,slight,less_1_liter,6.5,normal,distend_large,47.0,7.2,clear,3.0,yes
828.0,no,adult,37.5,48.0,40.0,cool,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,significant,more_1_liter,1.5,absent,distend_large,40.0,7.5,clear,2.4,no
485.0,no,adult,37.8,114.0,36.0,cool,normal,normal_pink,more_3_sec,depressed,hypomotile,slight,slight,none,7.0,decreased,distend_small,55.0,8.1,serosanguious,4.5,yes
190.0,yes,adult,38.9,88.0,24.0,cold,reduced,dark_cyanotic,more_3_sec,extreme_pain,absent,moderate,slight,more_1_liter,7.0,absent,distend_large,57.0,7.4,cloudy,1.0,no
0.0,no,adult,38.0,48.0,20.0,cool,reduced,pale_cyanotic,less_3_sec,alert,absent,slight,slight,None,5.0,None,other,49.0,8.3,clear,3.0,no
662.0,yes,adult,38.7,88.0,24.0,cold,None,pale_cyanotic,more_3_sec,severe_pain,absent,moderate,slight,more_1_liter,2.0,None,None,46.0,75.0,cloudy,1.0,no
554.0,no,adult,40.3,114.0,36.0,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,6.5,absent,distend_small,68.0,7.6,serosanguious,4.7,yes
326.0,yes,adult,37.8,36.0,24.0,normal,None,pale_pink,less_3_sec,None,absent,severe,significant,none,2.0,None,None,52.0,75.0,serosanguious,2.0,yes
386.0,yes,adult,37.8,84.0,32.0,cool,normal,pale_cyanotic,more_3_sec,severe_pain,absent,moderate,none,more_1_liter,7.0,absent,distend_small,45.0,6.6,serosanguious,2.3,yes
270.0,yes,adult,38.9,48.0,32.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,4.5,decreased,normal,39.0,6.6,clear,2.6,yes
